result_id,analysis_set,aggregation,endpoint,clinical_definition,evaluation_design,model_family,manifest_model_name,model_key,fusion_type,feature_model,join_key,n_prediction_files,removed_current_event_rows,roc_auc,auprc,accuracy,balanced_accuracy,sensitivity,specificity,ppv,npv,tp,fp,tn,fn,progressors_detected,progressors_missed,false_positives_per_detected_progressor,brier_score,ece,sensitivity_at_90_specificity,threshold_at_90_specificity,sensitivity_at_95_specificity,threshold_at_95_specificity,specificity_at_90_sensitivity,threshold_at_90_sensitivity,specificity_at_95_sensitivity,threshold_at_95_sensitivity,threshold_used,n_units,n_patients,n_positive_patients,n_negative_patients,auprc_ci_high,auprc_ci_low,npv_ci_high,npv_ci_low,ppv_ci_high,ppv_ci_low,roc_auc_ci_high,roc_auc_ci_low,sensitivity_ci_high,sensitivity_ci_low,specificity_ci_high,specificity_ci_low
lgd2_image_uni2,all_samples,patient_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8554545454545455,0.7788894110629555,0.6451612903225806,0.7004545454545454,0.8909090909090909,0.51,0.5,0.8947368421052632,49,49,51,6,49,6,1.0,0.2063753999516974,0.22602910298493598,0.5454545454545454,0.8002470135688782,0.5272727272727272,0.8099997043609619,0.47,0.4624266326427459,0.4,0.4011310338973999,0.5,155,155,55,100,0.8849079549566812,0.6658832929939963,0.9682539682539683,0.8108083929733246,0.5948186672599843,0.40828125,0.919159090909091,0.7888482452217185,0.967231638418079,0.7966101694915254,0.6154159341167761,0.4215686274509804
lgd2_image_uni2,all_samples,patient_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7929090909090909,0.699884350865818,0.6967741935483871,0.6627272727272727,0.5454545454545454,0.78,0.5769230769230769,0.7572815533980582,30,22,78,25,30,25,0.7333333333333333,0.17655592425819913,0.12629157126966464,0.41818181818181815,0.57075035572052,0.41818181818181815,0.6132375337183475,0.51,0.3072327693754976,0.29,0.2419049839178721,0.5,155,155,55,100,0.8049272544191848,0.5726023337635587,0.8400323957016435,0.6790635277825862,0.7155357142857143,0.42857142857142855,0.8603351410258979,0.7167463211699775,0.6666666666666666,0.4173863636363636,0.8556701030927835,0.6979479258605472
lgd2_image_uni2,all_samples,biopsy_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7612423886933691,0.5073596822226311,0.6401766004415012,0.6669599463717111,0.7156862745098039,0.6182336182336182,0.3526570048309179,0.8821138211382114,73,134,217,29,73,29,1.8356164383561644,0.22427767981250193,0.2580778946396926,0.38235294117647056,0.7888531684875488,0.27450980392156865,0.8528349995613098,0.4444444444444444,0.3555143177509308,0.32193732193732194,0.2682643234729767,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_uni2,all_samples,biopsy_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.749203955086308,0.4732425985505179,0.6754966887417219,0.6514999162057986,0.6078431372549019,0.6951566951566952,0.3668639053254438,0.8591549295774648,62,107,244,40,62,40,1.7258064516129032,0.20095321407763983,0.20672642713921527,0.3137254901960784,0.728577733039856,0.19607843137254902,0.8188627560933431,0.38746438746438744,0.2749779522418976,0.3162393162393162,0.2419049839178721,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_uni2,all_samples,sample,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7356831936837427,0.49696029217012205,0.6821705426356589,0.6598116364491967,0.6150442477876106,0.7045790251107829,0.41002949852507375,0.8457446808510638,139,200,477,87,139,87,1.4388489208633093,0.20424713533677752,0.1802500988071081,0.3274336283185841,0.7358519434928894,0.22566371681415928,0.8275101780891418,0.37813884785819796,0.2528005838394165,0.23042836041358936,0.1702282130718231,0.5,903,155,55,100,,,,,,,,,,,,
lgd2_image_uni2,all_samples,patient_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8652727272727273,0.7505065944935654,0.6967741935483871,0.7568181818181818,0.9636363636363636,0.55,0.5408163265306123,0.9649122807017544,53,45,55,2,53,2,0.8490566037735849,0.1987476623440546,0.21814538475967224,0.6,0.7818651795387268,0.45454545454545453,0.866441011428833,0.64,0.5752345323562622,0.61,0.535266101360321,0.5,155,155,55,100,0.8720625569701663,0.6263013579766643,1.0,0.9042811355311355,0.6474623226950355,0.4438430698739977,0.9226444028753389,0.7962445910029433,1.0,0.909862012987013,0.6542056074766355,0.45276887464387466
lgd2_image_uni2,all_samples,patient_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8112727272727273,0.6820180267651489,0.7290322580645161,0.6918181818181818,0.5636363636363636,0.82,0.6326530612244898,0.7735849056603774,31,18,82,24,31,24,0.5806451612903226,0.1709558380903261,0.08043430134554588,0.41818181818181815,0.6320462167263031,0.3090909090909091,0.6866928368806839,0.57,0.31114829471334815,0.32,0.18578800665480746,0.5,155,155,55,100,0.7972007614620593,0.5542274671626994,0.8510016655871194,0.693781025923883,0.7743278301886792,0.5,0.8738253246753247,0.7317105693240664,0.6958709065021357,0.43435192780968007,0.8936836093660766,0.7447549019607843
lgd2_image_uni2,all_samples,biopsy_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7457125300262555,0.4509663219068917,0.6622516556291391,0.6916373386961623,0.7450980392156863,0.6381766381766382,0.37438423645320196,0.896,76,127,224,26,76,26,1.6710526315789473,0.2257695544913672,0.2440735340821526,0.4019607843137255,0.8099420666694641,0.23529411764705882,0.8755652904510498,0.3247863247863248,0.2044678032398224,0.15384615384615385,0.0979733914136886,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_uni2,all_samples,biopsy_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7278085023183063,0.42983348316390946,0.6931567328918322,0.6663733869616223,0.6176470588235294,0.7150997150997151,0.38650306748466257,0.8655172413793103,63,100,251,39,63,39,1.5873015873015872,0.20383501545870555,0.19939230928086582,0.3627450980392157,0.7396987676620483,0.1568627450980392,0.8553787469863892,0.3646723646723647,0.2040103897452354,0.1282051282051282,0.08221436881770683,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_uni2,all_samples,sample,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,uni2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7252127423170939,0.45207868914069566,0.7153931339977851,0.6922850681690436,0.6460176991150443,0.7385524372230429,0.4520123839009288,0.8620689655172413,146,177,500,80,146,80,1.2123287671232876,0.20267828398435023,0.17410605538797336,0.35398230088495575,0.7608959674835205,0.18141592920353983,0.8555506467819214,0.2171344165435746,0.1107159331440925,0.1240768094534712,0.0756224766373634,0.5,903,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,patient_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8463636363636363,0.7683490519166615,0.6838709677419355,0.7304545454545455,0.8909090909090909,0.57,0.532608695652174,0.9047619047619048,49,43,57,6,49,6,0.8775510204081632,0.20281015728640936,0.21946184889924147,0.6,0.7657390236854553,0.45454545454545453,0.8582427501678467,0.52,0.4747493267059326,0.41,0.3953336179256439,0.5,155,155,55,100,0.8667909494424904,0.6631223944770107,0.9759054325955733,0.8360655737704918,0.6288659793814433,0.43252195494463536,0.9089113947465779,0.7790486823118402,0.9730131860299356,0.8113207547169812,0.6784106998381877,0.46630555555555553
lgd2_image_virchow2,all_samples,patient_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7723636363636364,0.6787032401674066,0.7354838709677419,0.6845454545454546,0.509090909090909,0.86,0.6666666666666666,0.7610619469026548,28,14,86,27,28,27,0.5,0.1814071482645416,0.0652595419299043,0.45454545454545453,0.5412032559514046,0.32727272727272727,0.6279785811901093,0.41,0.2898448407649994,0.38,0.27332623898983,0.5,155,155,55,100,0.7863743044770897,0.5520198736325593,0.8371375921375921,0.6844357515410147,0.7948717948717948,0.5171978935698448,0.840608421026469,0.6906359138106827,0.6410893278301887,0.372883064516129,0.918800247371676,0.7879166666666667
lgd2_image_virchow2,all_samples,biopsy_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7784481313893079,0.5151245463912373,0.673289183222958,0.7022373051784816,0.7549019607843137,0.6495726495726496,0.385,0.9011857707509882,77,123,228,25,77,25,1.5974025974025974,0.21144917483349826,0.24875280098623653,0.4215686274509804,0.7657390236854553,0.30392156862745096,0.8570941686630249,0.47293447293447294,0.3494089245796203,0.3333333333333333,0.2750356793403625,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,biopsy_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7539522931679794,0.47720932116335496,0.7152317880794702,0.6806184012066365,0.6176470588235294,0.7435897435897436,0.4117647058823529,0.87,63,90,261,39,63,39,1.4285714285714286,0.191576530808281,0.195304095481442,0.38235294117647056,0.6733269095420837,0.18627450980392157,0.8084712624549866,0.39886039886039887,0.2750356793403625,0.2222222222222222,0.1931979343295097,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,sample,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=abmil,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7099253604528045,0.46132012536940814,0.6998892580287929,0.659837779898302,0.5796460176991151,0.740029542097489,0.42671009771986973,0.8406040268456376,131,176,501,95,131,95,1.3435114503816794,0.20442582086012862,0.17016080050117618,0.3672566371681416,0.6995127201080322,0.20353982300884957,0.8455025553703308,0.23485967503692762,0.1908688992261886,0.1447562776957164,0.1414312869310379,0.5,903,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,patient_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8478181818181818,0.7466733718136327,0.7290322580645161,0.7572727272727273,0.8545454545454545,0.66,0.5802469135802469,0.8918918918918919,47,34,66,8,47,8,0.723404255319149,0.17740540782540198,0.1557286948566475,0.5818181818181818,0.7733026146888733,0.38181818181818183,0.8361143469810486,0.61,0.4422538876533508,0.45,0.2711375057697296,0.5,155,155,55,100,0.8657068246865489,0.6174806565051131,0.9574728260869565,0.8115942028985508,0.6848380050964689,0.4727343059239611,0.9115851281074053,0.7720486377406243,0.9444444444444444,0.7539855072463768,0.7647986157839084,0.5658376214979989
lgd2_image_virchow2,all_samples,patient_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8070909090909091,0.67101546510655,0.7161290322580646,0.6613636363636364,0.4727272727272727,0.85,0.6341463414634146,0.7456140350877193,26,15,85,29,26,29,0.5769230769230769,0.17038110683305566,0.05931590207590857,0.41818181818181815,0.5720229625701905,0.36363636363636365,0.6114200443029404,0.54,0.18775869235396384,0.38,0.1424832769802638,0.5,155,155,55,100,0.7928313098018966,0.5406283937144832,0.8285694785694785,0.6651580459770116,0.782608695652174,0.47487468671679195,0.8706921716840982,0.7285597176374994,0.5946393762183234,0.3333333333333333,0.9138142945672382,0.7777189133681852
lgd2_image_virchow2,all_samples,biopsy_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7718283894754483,0.493018916233754,0.7152317880794702,0.6910507792860734,0.6470588235294118,0.7350427350427351,0.41509433962264153,0.8775510204081632,66,93,258,36,66,36,1.4090909090909092,0.1879062105085918,0.17008751015863474,0.39215686274509803,0.7718285918235779,0.23529411764705882,0.8361143469810486,0.45584045584045585,0.2239748537540435,0.29914529914529914,0.1383737623691558,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,biopsy_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7589240824534942,0.4564643310590533,0.7196467991169978,0.6486928104575164,0.5196078431372549,0.7777777777777778,0.40458015267175573,0.8478260869565217,53,78,273,49,53,49,1.471698113207547,0.1755790162964673,0.12367967983577484,0.3431372549019608,0.7061104476451874,0.16666666666666666,0.8041983842849731,0.4985754985754986,0.2054582089185714,0.3190883190883191,0.1301140636205673,0.5,453,155,55,100,,,,,,,,,,,,
lgd2_image_virchow2,all_samples,sample,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,histology-only,abmil; set_transformer_lite,model_name=set_transformer_lite,none,virchow2,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.7556763963869754,0.4783074814398912,0.7253599114064231,0.6606122795780447,0.5309734513274337,0.7902511078286558,0.4580152671755725,0.8346333853354134,120,142,535,106,120,106,1.1833333333333333,0.18091585809806543,0.0999773535439136,0.33185840707964603,0.7223244905471802,0.17256637168141592,0.8166852593421936,0.39586410635155095,0.1481038033962249,0.30428360413589367,0.1137766391038894,0.5,903,155,55,100,,,,,,,,,,,,
lgd2_early_fusion_gigapath,all_samples,patient_max,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,multimodal,early_mean_mlp; early_mean_mlp_timev1,model_name=early_mean_mlp; cnv_variant=windows_armdiff_plus_arms_plus_cx; cnv_mask_name=none; instance_k=0; subsample_mode=uniform; embed_pca_dim=0,early_fusion,gigapath+cnv_anchor,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.9116363636363637,0.843374635998844,0.8258064516129032,0.8322727272727273,0.8545454545454545,0.81,0.7121212121212122,0.9101123595505618,47,19,81,8,47,8,0.40425531914893614,0.13095225101885502,0.13050699427483545,0.6545454545454545,0.6630522608757019,0.6,0.7576637864112854,0.75,0.4261312186717987,0.67,0.3705408871173858,0.5,155,155,55,100,0.9225695578950658,0.7573494266147106,0.9649322660098523,0.849003164556962,0.8189642324888227,0.5933684593023256,0.9527145272789991,0.8662336122404063,0.9355111008325624,0.7636604774535809,0.8888888888888888,0.7262810559006212
lgd2_early_fusion_gigapath,all_samples,patient_mean,NextBiopsyProgression_LGD2plus,HGD/IMC/OAC or two consecutive LGD biopsies,5-fold patient-disjoint CV,multimodal,early_mean_mlp; early_mean_mlp_timev1,model_name=early_mean_mlp; cnv_variant=windows_armdiff_plus_arms_plus_cx; cnv_mask_name=none; instance_k=0; subsample_mode=uniform; embed_pca_dim=0,early_fusion,gigapath+cnv_anchor,prediction.patient_id; sample_id->basename(CNVAbsPath) for timing/biopsy,10,0,0.8945454545454545,0.8120095875831428,0.7419354838709677,0.6609090909090909,0.38181818181818183,0.94,0.7777777777777778,0.734375,21,6,94,34,21,34,0.2857142857142857,0.14624944678068805,0.1314245176267442,0.5636363636363636,0.4196483835577965,0.38181818181818183,0.5052101537585258,0.73,0.21244782635143822,0.62,0.18111117780208585,0.5,155,155,55,100,0.8997291879888358,0.7107415185663182,0.8122767857142856,0.6585732283464567,0.9545454545454546,0.6140818858560795,0.9371087344583515,0.8443141025641026,0.5175646551724138,0.25201271186440677,0.98953125,0.8900362318840579
